dataId,pointId,timestamp,temperature,humidity,altitude,wildfire_risk
1463,6524,2024-02-08T20:03:14.000000,1.6667,100.0,3411.0,Low
1464,6525,2024-02-08T19:28:44.000000,3.8889,94.0,2045.0,Low
1465,6526,2024-02-08T19:28:34.000000,2.7778,84.0,2230.0,Low
1466,6528,2024-02-08T19:35:04.000000,22.7778,63.0,917.0,Low
1467,6529,2024-02-08T20:15:14.000000,-1.6667,100.0,6455.0,Low
1468,6530,2024-02-08T20:05:14.000000,8.8889,78.0,1499.0,Low
1469,6531,2024-02-08T19:41:44.000000,2.7778,100.0,1950.0,Low
1470,6532,2024-02-08T20:17:15.000000,21.1111,19.0,847.0,Medium
1471,6535,2024-02-08T20:07:24.000000,12.2222,65.0,967.0,Low
1472,6536,2024-02-08T19:29:14.000000,17.7778,26.0,1832.0,Medium
1473,6537,2024-02-08T19:45:04.000000,27.7778,47.0,90.0,Low
1474,6538,2024-02-08T19:59:54.000000,25.0,64.0,9.0,Low
1475,6539,2024-02-08T19:27:04.000000,11.6667,71.0,327.0,Low
1476,6540,2024-02-08T19:35:24.000000,21.1111,78.0,5.0,Low
1477,6541,2024-02-08T19:45:44.000000,0.0,100.0,4429.0,Low
1478,6542,2024-02-08T20:07:14.000000,12.2222,67.0,804.0,Low
1479,6543,2024-02-08T20:22:44.000000,25.0,67.0,25.0,Low
1480,6544,2024-02-08T19:46:54.000000,27.7778,48.0,15.0,Low
1481,6545,2024-02-08T19:54:34.000000,10.5556,63.0,1633.0,Low
1482,6546,2024-02-08T20:11:14.000000,28.8889,40.0,219.0,Low
1483,6547,2024-02-08T19:39:24.000000,11.6667,62.0,247.0,Low
1484,6548,2024-02-08T20:07:34.000000,4.4444,85.0,2231.0,Low
1485,6549,2024-02-08T20:12:24.000000,22.2222,74.0,18.0,Low
1486,6550,2024-02-08T19:35:04.000000,22.7778,74.0,145.0,Low
1487,6551,2024-02-08T20:01:14.000000,23.8889,49.0,117.0,Low
1488,6552,2023-11-14T21:48:29.000000,13.8889,28.0,957.0,Medium
1489,6553,2024-02-08T20:15:45.000000,26.1111,57.0,75.0,Low
1490,6555,2024-02-08T20:07:04.000000,1.6667,100.0,3733.0,Low
1491,6556,2024-02-08T20:13:04.000000,11.6667,63.0,404.0,Low
1492,6557,2024-02-08T20:12:44.000000,21.1111,77.0,5.0,Low
1493,6558,2024-02-08T19:39:14.000000,5.0,87.0,3183.0,Low
1494,6559,2024-02-08T20:22:04.000000,23.3333,48.0,-17.0,Low
1495,6560,2024-02-08T19:39:54.000000,0.0,92.0,4089.0,Low
1496,6561,2024-02-08T19:28:54.000000,22.7778,75.0,8.0,Low
1497,6562,2024-02-08T19:55:49.000000,9.4444,59.0,1525.0,Low
1498,6563,2024-02-08T20:14:44.000000,9.4444,65.0,1791.0,Low
1499,6564,2024-02-08T19:52:24.000000,5.5556,90.0,1487.0,Low
1500,6565,1900-01-01T00:00:01.000000,12.2222,54.0,2830.0,Low
1501,6566,2024-02-08T19:50:14.000000,6.1111,88.0,2598.0,Low
1502,6567,2024-02-08T19:39:34.000000,2.2222,86.0,4700.0,Low
1503,6568,2024-02-08T19:52:04.000000,1.1111,100.0,4110.0,Low
1504,6569,2024-02-08T20:11:54.000000,7.7778,72.0,1885.0,Low
1505,6570,2024-02-08T19:39:04.000000,1.6667,92.0,3630.0,Low
1506,6571,2024-02-08T20:02:14.000000,12.7778,61.0,323.0,Low
1507,6572,2024-02-08T19:54:29.000000,12.2222,67.0,310.0,Low
1508,6573,2024-02-08T19:38:54.000000,3.3333,78.0,3970.0,Low
1509,6574,2024-02-08T19:39:44.000000,0.0,93.0,4964.0,Low
1510,6575,2024-02-08T20:11:04.000000,21.1111,69.0,200.0,Low
1511,6576,2024-02-08T19:29:04.000000,22.2222,91.0,14.0,Low
1512,6577,2024-02-08T20:12:54.000000,11.6667,64.0,537.0,Low
1513,6578,2024-02-08T19:33:34.000000,13.8889,66.0,228.0,Low
1514,6580,2024-02-08T19:36:44.000000,-0.5556,62.0,5509.0,Low
1515,6581,2024-02-08T20:07:54.000000,2.7778,59.0,3480.0,Low
1516,6582,2024-02-08T19:37:04.000000,3.3333,56.0,3661.0,Low
1517,6583,2024-02-08T19:26:24.000000,3.8889,55.0,3156.0,Low
1518,6584,2024-02-08T20:06:14.000000,2.7778,71.0,3566.0,Low
1519,6585,2024-01-19T20:07:44.000000,14.4444,28.0,7185.0,Medium
1520,6586,2024-02-08T19:35:44.000000,4.4444,83.0,2825.0,Low
1521,6587,2024-02-08T20:04:04.000000,1.6667,68.0,3695.0,Low
1522,6588,2024-02-08T20:19:24.000000,17.2222,68.0,25.0,Low
1523,6589,2024-02-08T20:06:25.000000,5.5556,87.0,1697.0,Low
1524,6591,2024-02-08T19:25:34.000000,3.8889,57.0,3000.0,Low
1525,6593,2024-02-08T19:25:24.000000,-1.6667,82.0,4991.0,Low
1526,6595,2024-02-08T20:02:44.000000,20.0,60.0,343.0,Low
1527,6596,2024-02-08T19:59:28.000000,8.8889,69.0,1180.0,Low
1528,6601,2024-02-08T19:52:35.000000,2.7778,74.0,3590.0,Low
1529,6602,2024-02-08T20:07:45.000000,15.5556,25.0,2702.0,Medium
1530,6604,2024-02-08T19:50:54.000000,13.8889,45.0,831.0,Low
1531,6605,2024-02-08T20:16:54.000000,0.0,75.0,6380.0,Low
1532,6606,2024-02-08T20:23:05.000000,-2.7778,93.0,5920.0,Low
1533,6607,2024-02-08T20:17:45.000000,13.8889,44.0,6.0,Low
1534,6608,2024-02-08T19:27:34.000000,6.6667,84.0,1228.0,Low
1535,6609,2024-02-08T19:27:44.000000,-1.6667,88.0,6796.0,Low
1536,6611,2024-02-08T19:49:54.000000,19.4444,89.0,6.0,Low
1537,6612,2024-02-08T19:27:34.000000,-2.7778,98.0,6078.0,Low
1538,6614,2024-02-08T19:27:44.000000,6.1111,92.0,1923.0,Low
1539,6615,2024-02-08T20:00:44.000000,8.3333,79.0,916.0,Low
1540,6616,2024-02-08T18:23:44.000000,17.2222,92.0,105.0,Low
1541,6618,2024-02-08T20:00:54.000000,9.4444,73.0,794.0,Low
1542,6619,2024-02-08T19:54:44.000000,8.3333,50.0,4650.0,Low
1543,6621,2024-02-08T19:52:55.000000,-0.5556,97.0,5375.0,Low
1544,6622,2024-02-08T20:14:34.000000,15.0,30.0,394.0,Medium
1545,6623,2024-02-08T20:14:05.000000,0.5556,88.0,5304.0,Low
1546,6624,2024-02-08T19:52:45.000000,12.7778,65.0,475.0,Low
1547,6625,2024-02-08T19:39:54.000000,15.0,25.0,3510.0,Medium
1548,6627,2024-02-08T19:53:24.000000,6.1111,71.0,2873.0,Low
1549,6632,2024-02-08T20:02:04.000000,10.5556,58.0,1260.0,Low
1550,6644,2023-09-03T19:03:01.000000,20.0,63.0,2865.0,Low
1551,6645,2023-09-21T22:13:44.000000,21.6667,59.0,2000.0,Low
1552,6654,2024-02-07T20:18:34.000000,20.0,27.0,40.0,Medium
1553,6660,2024-02-08T20:00:24.000000,17.2222,81.0,275.0,Low
1554,6661,2024-02-08T20:03:34.000000,15.0,27.0,2802.0,Medium
1555,6663,2024-02-08T20:10:14.000000,18.8889,72.0,272.0,Low
1556,6666,2024-02-08T20:12:44.000000,15.5556,36.0,130.0,Low
1557,6671,2024-02-08T19:50:24.000000,17.2222,26.0,932.0,Medium
1558,6680,2024-02-08T20:03:44.000000,11.6667,29.0,4764.0,Medium
1559,6682,2024-02-08T19:58:54.000000,6.1111,32.0,7064.0,Low
1560,6686,2024-02-08T20:11:15.000000,12.2222,61.0,810.0,Low
1561,6687,2024-02-08T20:13:54.000000,8.8889,75.0,1543.0,Low
1562,6688,2024-02-08T20:13:34.000000,8.8889,78.0,438.0,Low
1563,6689,2024-02-08T20:11:34.000000,21.1111,63.0,1800.0,Low
1564,6691,2024-02-08T20:13:44.000000,4.4444,91.0,1093.0,Low
1565,6693,2024-02-08T19:47:54.000000,20.0,24.0,1657.0,Medium
1566,6694,2024-02-08T19:48:14.000000,20.5556,24.0,1330.0,Medium
1567,6696,2024-02-08T19:29:54.000000,0.0,77.0,4506.0,Low
1568,6698,2024-02-08T19:51:14.000000,19.4444,64.0,25.0,Low
1569,6699,2024-02-08T20:15:01.000000,23.3333,53.0,30.0,Low
1570,6701,2024-02-08T19:51:55.000000,5.5556,73.0,5369.0,Low
1571,6702,2024-02-08T19:52:25.000000,3.3333,80.0,3990.0,Low
1572,6706,2024-02-08T20:14:54.000000,20.5556,51.0,15.0,Low
1573,6708,2024-02-08T20:01:54.000000,22.2222,46.0,9.0,Low
1574,6710,2024-02-08T19:57:25.000000,0.5556,95.0,5460.0,Low
1575,6719,2024-02-08T19:48:04.000000,0.5556,76.0,5020.0,Low
1576,6722,2024-02-08T20:13:27.000000,5.5556,58.0,2814.0,Low
1577,6725,2024-02-08T20:20:34.000000,5.0,59.0,2865.0,Low
1578,6733,2024-02-08T19:51:54.000000,7.2222,85.0,2338.0,Low
1579,6737,2024-02-08T19:52:14.000000,0.0,96.0,5737.0,Low
1580,6742,2023-09-05T16:33:21.000000,15.0,75.0,2865.0,Low
1581,6743,2023-09-05T16:33:26.000000,14.4444,74.0,2865.0,Low
1582,6744,2023-12-19T22:24:54.000000,5.5556,75.0,8650.0,Low
1583,6750,2024-02-08T20:12:34.000000,11.6667,56.0,1124.0,Low
1584,6754,2024-02-08T20:09:44.000000,13.8889,52.0,639.0,Low
1585,6757,2023-09-05T14:37:24.000000,7.7778,91.0,7800.0,Low
1586,6773,2024-02-08T20:09:24.000000,11.6667,64.0,837.0,Low
1587,6777,2023-09-19T18:48:41.000000,13.8889,31.0,2865.0,Low
1588,6789,2024-02-08T19:37:14.000000,6.1111,80.0,1310.0,Low
1589,6793,2024-02-08T19:49:34.000000,8.3333,66.0,1625.0,Low
1590,6798,2024-01-01T18:24:44.000000,6.6667,61.0,8016.0,Low
1591,6804,2024-02-08T20:10:24.000000,17.2222,44.0,467.0,Low
1592,6808,2023-12-19T11:47:44.000000,-0.5556,96.0,613.0,Low
1593,6812,2024-02-08T19:48:44.000000,1.6667,74.0,3480.0,Low
1594,6816,2024-02-08T19:49:04.000000,1.6667,64.0,4565.0,Low
1595,6821,2024-02-08T19:48:55.000000,6.1111,66.0,2170.0,Low
1596,6822,2024-02-08T19:49:15.000000,1.1111,76.0,4155.0,Low
1597,6823,2024-02-08T19:25:24.000000,7.2222,61.0,2364.0,Low
1598,6825,2024-02-08T20:10:25.000000,0.0,72.0,4500.0,Low
1599,6834,2023-11-21T17:01:54.000000,0.0,97.0,8400.0,Low
1600,6845,2024-02-08T19:49:24.000000,0.5556,100.0,1070.0,Low
1601,6847,2024-02-08T20:12:44.000000,9.4444,38.0,1485.0,Low
1602,6853,2024-02-08T20:11:04.000000,3.8889,47.0,8435.0,Low
1603,6854,2023-10-10T16:59:44.000000,9.4444,51.0,1199.0,Low
1604,6862,2024-02-08T20:17:15.000000,15.0,25.0,1300.0,Medium
1605,6865,2024-02-08T19:49:39.000000,17.7778,42.0,225.0,Low
1606,6870,2024-02-08T20:07:44.000000,2.7778,96.0,1580.0,Low
1607,6872,2024-02-08T20:16:25.000000,16.1111,26.0,750.0,Medium
1608,6874,2024-02-08T20:05:34.000000,12.7778,30.0,1724.0,Medium
1609,6876,2024-02-08T19:49:59.000000,23.3333,47.0,25.0,Low
1610,6877,2024-02-08T15:04:44.000000,2.7778,98.0,879.0,Low
1611,6878,2024-02-08T19:31:39.000000,11.6667,38.0,1152.0,Low
1612,6885,2024-02-08T20:03:14.000000,-1.6667,90.0,7094.0,Low
1613,6886,2024-02-08T20:03:29.000000,21.1111,81.0,30.0,Low
1614,6888,2024-02-08T20:07:14.000000,12.2222,27.0,1766.0,Medium
1615,6889,2024-02-08T19:49:49.000000,23.3333,47.0,115.0,Low
1616,6891,2024-02-08T20:13:11.000000,2.2222,69.0,7566.0,Low
1617,6892,2024-02-08T20:12:54.000000,-3.3333,85.0,8680.0,Low
1618,6893,2024-02-08T19:59:44.000000,5.5556,52.0,6965.0,Low
1619,6903,2024-02-08T20:08:34.000000,5.0,78.0,1700.0,Low
1620,6905,2024-02-08T20:10:44.000000,5.0,92.0,1520.0,Low
1621,6907,2024-02-08T20:05:54.000000,12.2222,34.0,1780.0,Low
1622,6910,2024-02-08T20:08:44.000000,15.0,40.0,788.0,Low
1623,6916,2024-02-08T20:06:14.000000,10.5556,38.0,1920.0,Low
1624,6918,2024-02-08T20:11:04.000000,1.6667,87.0,2500.0,Low
1625,6919,2024-02-08T20:06:04.000000,14.4444,31.0,695.0,Low
1626,6921,2024-02-08T20:09:14.000000,14.4444,52.0,1037.0,Low
1627,6928,2024-02-08T20:06:24.000000,15.5556,35.0,970.0,Low
1628,6930,2024-02-08T20:10:54.000000,5.5556,88.0,1568.0,Low
1629,6931,2024-02-08T20:09:04.000000,13.3333,56.0,1110.0,Low
1630,6933,2024-02-08T19:51:11.000000,-4.4444,47.0,2517.0,Low
1631,6934,2024-02-08T20:00:04.000000,25.0,71.0,351.0,Low
1632,6941,2024-02-08T20:02:24.000000,17.2222,21.0,1360.0,Medium
1633,6945,2024-02-08T20:12:14.000000,18.3333,20.0,993.0,Medium
1634,6949,2024-02-08T20:10:24.000000,5.5556,57.0,4800.0,Low
1635,6951,2023-07-21T19:17:04.000000,27.2222,30.0,6900.0,Medium
1636,6952,2024-02-08T20:20:54.000000,-12.7778,66.0,880.0,Low
1637,6963,2024-02-08T18:55:04.000000,0.5556,99.0,3120.0,Low
1638,6964,2024-02-08T20:03:34.000000,0.5556,83.0,5399.0,Low
1639,6967,2023-12-12T17:20:24.000000,-17.2222,81.0,1850.0,Low
1640,6968,2024-02-08T20:12:14.000000,3.8889,93.0,3091.0,Low
1641,6971,2024-02-08T15:52:04.000000,-18.3333,69.0,1525.0,Low
1642,6973,2024-02-08T20:02:45.000000,9.4444,36.0,343.0,Low
1643,6975,2024-02-08T20:03:25.000000,0.5556,83.0,4597.0,Low
1644,6977,2024-02-08T19:48:34.000000,11.1111,37.0,1164.0,Low
1645,6982,2024-02-08T20:10:55.000000,3.3333,97.0,2220.0,Low
1646,6993,2024-01-31T10:22:24.000000,16.6667,29.0,1953.0,Medium
1647,6995,2024-02-08T20:19:01.000000,-19.4444,61.0,450.0,Low
1648,7000,2024-02-08T20:09:34.000000,17.7778,21.0,1300.0,Medium
1649,7001,2024-02-08T20:02:04.000000,3.3333,79.0,2977.0,Low
1650,7002,2024-02-08T20:12:14.000000,18.8889,38.0,729.0,Low
1651,7005,2024-02-08T19:59:44.000000,2.7778,89.0,3768.0,Low
1652,7008,2024-02-08T15:04:54.000000,2.7778,92.0,3440.0,Low
1653,7015,2024-02-08T20:19:41.000000,-23.8889,72.0,823.0,Low
1654,7016,2024-02-08T19:52:14.000000,-15.5556,76.0,1520.0,Low
1655,7022,2024-02-08T19:55:44.000000,13.8889,60.0,647.0,Low
1656,7029,2024-02-08T20:21:04.000000,-22.2222,73.0,1075.0,Low
1657,7030,2024-02-08T19:52:45.000000,3.3333,65.0,6267.0,Low
1658,7031,2024-02-08T20:22:15.000000,-22.7778,71.0,490.0,Low
1659,7032,2024-02-08T20:07:25.000000,17.2222,64.0,208.0,Low
1660,7040,2024-02-08T19:48:25.000000,1.6667,39.0,9400.0,Low
1661,7051,2023-09-29T14:55:24.000000,15.5556,25.0,8290.0,Medium
1662,7062,2024-02-08T16:11:44.000000,-8.8889,86.0,1700.0,Low
1663,7069,2024-02-08T19:56:04.000000,1.1111,98.0,3340.0,Low
1664,7070,2024-02-08T05:24:54.000000,2.7778,87.0,3331.0,Low
1665,7074,2024-02-08T20:20:14.000000,7.7778,90.0,1002.0,Low
1666,7075,2024-02-08T20:07:14.000000,6.1111,57.0,3320.0,Low
1667,7076,2024-02-08T20:16:04.000000,5.0,53.0,3320.0,Low
1668,7082,2023-08-28T14:09:24.000000,13.3333,74.0,8143.0,Low
1669,7085,2024-02-08T20:23:14.000000,5.0,21.0,7546.0,Medium
1670,7086,2024-02-08T19:25:15.000000,-24.4444,73.0,460.0,Low
1671,7096,2024-02-08T20:08:55.000000,6.1111,89.0,756.0,Low
1672,7103,2023-09-07T17:57:44.000000,20.5556,43.0,4038.0,Low
1673,7108,2024-02-08T20:11:14.000000,5.0,100.0,1076.0,Low
1674,7109,2024-02-08T19:48:15.000000,-1.1111,100.0,5250.0,Low
1675,7113,2024-02-08T19:53:54.000000,-1.1111,63.0,6300.0,Low
1676,7116,2024-02-08T18:24:34.000000,-18.3333,74.0,1647.0,Low
1677,7120,2024-02-08T18:24:45.000000,-23.8889,71.0,1704.0,Low
1678,7135,2024-02-08T20:15:14.000000,2.7778,84.0,2730.0,Low
1679,7136,2024-02-08T20:13:34.000000,-2.7778,95.0,2721.0,Low
1680,7137,2024-02-08T20:16:35.000000,15.5556,28.0,565.0,Medium
1681,7139,2024-02-08T20:10:04.000000,12.7778,49.0,615.0,Low
1682,7142,2024-02-08T19:50:54.000000,-2.2222,96.0,1700.0,Low
1683,7148,2023-10-12T14:58:04.000000,4.4444,91.0,3850.0,Low
1684,7151,2024-02-08T19:53:14.000000,13.8889,30.0,5400.0,Medium
1685,7152,2023-11-14T22:21:06.000000,16.1111,28.0,2841.0,Medium
1686,7154,2024-02-08T19:55:35.000000,0.0,77.0,400.0,Low
1687,7157,2024-02-08T19:55:25.000000,1.1111,71.0,900.0,Low
1688,7158,2024-02-08T19:55:24.000000,15.5556,68.0,450.0,Low
1689,7159,2024-02-08T19:52:54.000000,10.0,29.0,5381.0,Medium
1690,7161,2024-02-08T19:52:15.000000,7.7778,79.0,1185.0,Low
1691,7164,2024-02-08T20:08:34.000000,7.7778,80.0,860.0,Low
1692,7165,2023-12-13T19:49:24.000000,16.6667,31.0,1990.0,Low
1693,7166,2024-02-08T19:28:14.000000,3.3333,81.0,3880.0,Low
1694,7171,2024-02-08T19:57:18.000000,5.0,99.0,1346.0,Low
1695,7175,2024-02-08T20:15:04.000000,3.3333,58.0,4891.0,Low
1696,7177,2024-02-08T20:11:44.000000,1.6667,85.0,3123.0,Low
1697,7178,2024-02-08T20:06:54.000000,16.6667,29.0,330.0,Medium
1698,7180,2024-02-08T20:12:24.000000,-3.8889,93.0,7914.0,Low
1699,7183,2024-02-08T20:02:54.000000,23.3333,65.0,145.0,Low
1700,7184,2024-02-08T20:09:54.000000,1.6667,72.0,5200.0,Low
1701,7186,2024-02-08T16:07:24.000000,14.4444,56.0,960.0,Low
1702,7194,2024-02-08T19:28:44.000000,-1.1111,95.0,6113.0,Low
1703,7196,2024-02-08T19:52:34.000000,8.8889,77.0,1835.0,Low
1704,7200,2024-02-08T14:11:44.000000,9.4444,77.0,1070.0,Low
1705,7201,2024-02-08T20:04:04.000000,2.7778,95.0,3651.0,Low
1706,7203,2024-02-08T20:03:04.000000,0.5556,73.0,6635.0,Low
1707,7207,2024-02-08T20:19:04.000000,2.7778,92.0,7945.0,Low
1708,7209,2024-02-08T19:52:24.000000,5.0,100.0,2797.0,Low
1709,7211,2024-02-08T20:00:04.000000,16.6667,47.0,9.0,Low
1710,7213,2024-02-08T20:02:34.000000,1.6667,90.0,4942.0,Low
1711,7216,2024-02-08T20:16:54.000000,0.5556,61.0,8209.0,Low
1712,7223,2024-02-08T19:58:34.000000,1.6667,93.0,4066.0,Low
1713,7225,2024-02-08T20:04:14.000000,3.3333,100.0,3567.0,Low
1714,7227,2024-02-08T20:04:24.000000,3.8889,87.0,3268.0,Low
1715,7229,2024-02-08T20:11:20.000000,23.3333,86.0,37.0,Low
1716,7234,2024-02-08T19:57:11.000000,27.7778,58.0,109.0,Low
1717,7235,2024-02-08T20:14:54.000000,3.8889,50.0,6599.0,Low
1718,7238,2024-02-08T15:56:24.000000,-8.8889,92.0,157.0,Low
1719,7240,2023-09-29T18:39:14.000000,15.0,86.0,1857.0,Low
1720,7241,2023-09-29T18:42:44.000000,15.5556,92.0,1736.0,Low
1721,7242,2024-02-08T19:33:14.000000,5.5556,61.0,2860.0,Low
1722,7243,2024-02-08T20:04:24.000000,11.6667,68.0,900.0,Low
1723,7248,2024-02-08T20:20:26.000000,24.4444,58.0,905.0,Low
1724,7252,2024-02-08T19:35:44.000000,25.0,45.0,977.0,Low
1725,7253,2024-02-08T20:12:34.000000,1.6667,88.0,3165.0,Low
1726,7254,2024-02-08T20:00:34.000000,18.3333,52.0,922.0,Low
1727,7255,2024-02-08T19:37:35.000000,3.3333,90.0,8209.0,Low
1728,7257,2024-02-08T05:24:54.000000,-5.0,97.0,8201.0,Low
1729,7258,2024-02-08T19:25:34.000000,3.8889,70.0,2934.0,Low
1730,7259,2024-02-08T20:04:14.000000,3.3333,56.0,7103.0,Low
1731,7261,2023-08-18T01:04:41.000000,27.2222,52.0,2865.0,Low
1732,7265,2024-01-08T18:00:26.000000,-2.7778,65.0,2860.0,Low
1733,7266,2024-02-08T19:51:35.000000,-1.6667,74.0,6726.0,Low
1734,7267,2024-02-08T19:41:41.000000,23.8889,73.0,5.0,Low
1735,7269,2024-02-08T19:27:05.000000,-29.4444,61.0,1702.0,Low
1736,7270,2024-02-08T19:50:14.000000,12.2222,71.0,425.0,Low
1737,7273,2024-02-08T15:43:44.000000,8.8889,48.0,444.0,Low
1738,7276,2024-02-08T20:22:55.000000,2.2222,64.0,5960.0,Low
1739,7277,2024-01-02T19:52:14.000000,6.1111,49.0,6270.0,Low
1740,7278,2024-02-08T15:04:44.000000,-6.1111,84.0,7938.0,Low
1741,7280,2024-02-08T19:48:39.000000,12.2222,64.0,69.0,Low
1742,7281,2024-02-08T19:52:54.000000,1.1111,100.0,2500.0,Low
1743,7282,2024-02-08T20:16:34.000000,11.1111,64.0,915.0,Low
1744,7283,2024-02-08T20:02:14.000000,13.3333,43.0,704.0,Low
1745,7285,2024-02-08T20:03:05.000000,6.1111,94.0,1939.0,Low
1746,7286,2023-08-13T16:49:01.000000,21.6667,35.0,2865.0,Low
1747,7287,2024-02-06T11:51:24.000000,5.5556,72.0,6466.0,Low
1748,7288,2024-02-08T19:41:24.000000,5.5556,32.0,6227.0,Low
1749,7289,2024-02-08T19:28:14.000000,8.8889,67.0,1600.0,Low
1750,7290,2023-09-03T18:46:46.000000,18.3333,75.0,2865.0,Low
1751,7291,2024-02-08T19:57:28.000000,3.8889,87.0,4178.0,Low
1752,7292,2024-02-08T19:50:14.000000,-2.7778,81.0,216.0,Low
1753,7293,2023-10-12T13:55:34.000000,3.8889,92.0,5675.0,Low
1754,7294,2024-02-08T19:55:44.000000,-5.5556,97.0,5280.0,Low
1755,7297,2024-02-08T19:26:34.000000,17.2222,35.0,363.0,Low
1756,7298,2024-02-08T19:25:11.000000,-0.3333,54.6,6300.0,Low
1757,7299,2023-09-03T20:02:56.000000,23.3333,50.0,2865.0,Low
1758,7300,2024-02-08T20:09:34.000000,-2.2222,86.0,8088.0,Low
1759,7302,2024-02-08T20:01:35.000000,4.4444,90.0,1800.0,Low
1760,7304,2024-02-08T20:08:44.000000,12.7778,41.0,895.0,Low
1761,7309,2024-02-08T19:54:34.000000,7.7778,81.0,5.0,Low
1762,7310,2024-02-08T20:20:49.000000,7.2222,60.0,6135.0,Low
1763,7312,2024-02-08T16:07:14.000000,5.0,41.0,4850.0,Low
1764,7313,2024-02-08T20:11:54.000000,-2.7778,96.0,933.0,Low
1765,7316,2024-02-08T19:57:39.000000,0.0,95.0,5151.0,Low
1766,7319,2024-02-08T20:18:04.000000,2.2222,99.0,6670.0,Low
1767,7321,2024-02-08T20:23:39.000000,12.7778,56.0,547.0,Low
1768,7329,2024-02-08T20:15:21.000000,5.5556,58.0,2865.0,Low
1769,7330,2023-12-06T17:17:54.000000,12.2222,29.0,7513.0,Medium
1770,7331,2023-09-14T18:34:04.000000,20.0,48.0,4400.0,Low
1771,7333,2024-02-08T20:17:34.000000,3.8889,84.0,3373.0,Low
1772,7335,2024-02-08T19:49:55.000000,-6.6667,87.0,105.0,Low
1773,7336,2024-02-08T19:55:45.000000,-3.8889,96.0,6071.0,Low
1774,7337,2023-10-12T13:35:04.000000,3.3333,93.0,4595.0,Low
1775,7338,2024-02-08T20:20:56.000000,9.4444,13.0,4988.0,Medium
1776,7340,2024-02-08T19:57:34.000000,6.6667,72.0,4120.0,Low
1777,7343,2024-02-08T19:59:54.000000,2.2222,83.0,4626.0,Low
1778,7346,2024-02-08T19:59:04.000000,22.2222,78.0,596.0,Low
1779,7347,2024-02-08T19:55:54.000000,16.6667,69.0,5385.0,Low
1780,7351,2024-02-08T20:18:44.000000,-2.2222,89.0,2665.0,Low
1781,7353,2023-09-26T18:10:54.000000,18.8889,24.0,5400.0,Medium
1782,7355,2024-02-08T19:33:14.000000,-3.3333,82.0,4355.0,Low
1783,7358,2024-02-08T20:19:45.000000,15.0,49.0,71.0,Low
1784,7359,2024-02-08T20:03:34.000000,7.2222,69.0,653.0,Low
1785,7361,2023-09-05T14:35:14.000000,5.0,97.0,5718.0,Low
1786,7362,2023-09-23T18:19:51.000000,11.6667,69.0,2865.0,Low
1787,7364,2024-02-08T19:47:54.000000,3.3333,100.0,2264.0,Low
1788,7365,2023-10-10T20:17:34.000000,17.7778,31.0,8350.0,Low
1789,7367,2024-02-08T20:23:34.000000,10.0,18.0,5422.0,Medium
1790,7370,2024-02-08T19:47:34.000000,-0.5556,66.0,6545.0,Low
1791,7372,2023-09-23T18:19:56.000000,7.7778,86.0,2865.0,Low
1792,7374,2024-02-08T20:05:05.000000,17.2222,14.0,2000.0,Medium
1793,7377,2024-02-08T19:55:35.000000,2.2222,58.0,4200.0,Low
1794,7379,2023-09-05T14:35:14.000000,8.3333,94.0,5260.0,Low
1795,7383,2024-02-08T19:34:34.000000,11.6667,77.0,100.0,Low
1796,7385,2024-02-08T20:13:14.000000,2.7778,90.0,2803.0,Low
1797,7386,2024-02-08T19:35:49.000000,2.7778,39.0,8240.0,Low
1798,7387,2024-02-08T19:56:04.000000,1.6667,39.0,6821.0,Low
1799,7388,2024-02-08T19:46:34.000000,20.5556,33.0,2220.0,Low
1800,7391,2024-02-08T18:24:34.000000,1.6667,98.0,2625.0,Low
1801,7392,2024-02-08T20:13:24.000000,7.7778,77.0,742.0,Low
1802,7394,2024-02-08T19:52:15.000000,-0.5556,49.0,7251.0,Low
1803,7396,2024-02-08T19:56:44.000000,0.0,72.0,462.0,Low
1804,7398,2024-02-08T19:33:34.000000,0.0,70.0,7385.0,Low
1805,7399,2024-02-08T20:00:54.000000,2.7778,94.0,5240.0,Low
1806,7400,2024-02-08T19:36:19.000000,13.3333,33.0,200.0,Low
1807,7401,2024-01-24T18:56:03.000000,-18.8889,77.0,1495.0,Low
1808,7403,2024-02-08T19:35:44.000000,5.5556,79.0,3183.0,Low
1809,7404,2024-02-08T20:00:44.000000,12.7778,43.0,1050.0,Low
1810,7405,2024-02-08T19:53:04.000000,-1.1111,86.0,5672.0,Low
1811,7406,2024-02-08T19:51:54.000000,1.1111,60.0,7431.0,Low
1812,7407,2024-02-08T19:46:44.000000,5.5556,71.0,3941.0,Low
1813,7408,2024-02-08T20:10:24.000000,16.6667,39.0,741.0,Low
1814,7411,2023-09-24T20:11:55.000000,20.5556,10.0,7950.0,Medium
1815,7412,2023-09-07T10:43:04.000000,17.2222,64.0,9679.0,Low
1816,7413,2023-09-18T01:35:24.000000,23.3333,27.0,5070.0,Medium
1817,7414,2024-02-08T19:55:44.000000,-3.3333,74.0,5671.0,Low
1818,7415,2024-02-08T19:53:04.000000,1.6667,93.0,5021.0,Low
1819,7417,2024-02-08T19:51:44.000000,4.4444,59.0,6475.0,Low
1820,7418,2024-02-08T15:49:24.000000,7.2222,42.0,1002.0,Low
1821,7420,2024-02-08T20:11:24.000000,5.5556,84.0,1697.0,Low
